boost_number,base_price,first_boost_amount,penultimate_boost_amount,last_boost_amount,original_driver_supply,penultimate_driver_supply,last_driver_supply,hour_sin,hour_cos,time_to_ride_start,metro_area_DEN,metro_area_DET,metro_area_DFW,metro_area_LAS,metro_area_LAX,metro_area_MCL,metro_area_MSP,metro_area_NYC,metro_area_PDX,metro_area_SDF,metro_area_SFO,metro_area_STL,metro_area_TPA,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
1,35.0,0.0,0.0,2.02,210,210,204,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,12.0,0.0,1.9,1.62,219,249,220,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6,16.0,0.0,1.53,1.55,693,682,880,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,16.0,0.0,0.0,2.35,213,213,188,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,12.0,0.0,1.87,1.65,173,174,175,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,48.5,0.0,0.0,1.65,232,232,221,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,16.0,0.0,2.29,2.11,131,111,138,-0.5000000000000004,0.8660254037844384,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,48.5,0.0,1.65,1.63,248,214,260,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8,12.0,0.0,1.62,1.53,614,614,860,0.0,1.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,10.0,0.0,1.83,1.67,209,241,222,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,16.0,0.0,1.81,1.99,155,128,112,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8,48.5,0.0,1.77,2.37,180,198,170,0.7071067811865475,0.7071067811865476,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,12.0,0.0,2.02,1.93,111,112,99,0.8660254037844386,0.5000000000000001,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,12.0,0.0,1.84,1.74,140,123,119,0.9659258262890683,0.25881904510252074,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,48.5,0.0,2.64,1.67,133,106,155,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,16.0,0.0,0.0,0.0,99,99,99,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,10.0,0.0,1.66,1.82,200,152,181,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,16.0,0.0,1.62,1.76,240,263,225,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,12.0,0.0,1.61,1.69,215,196,195,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,10.0,0.0,1.7,1.96,272,335,240,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,25.0,0.0,2.06,2.27,105,81,78,1.2246467991473532e-16,-1.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,14.0,0.0,1.65,1.8,355,324,266,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,16.0,0.0,0.0,1.55,820,820,686,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,35.0,0.0,1.77,1.7,260,250,299,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,12.0,0.0,1.96,1.57,210,184,212,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4,10.0,0.0,1.69,1.77,214,183,261,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,48.5,0.0,1.9,2.31,89,101,76,-1.0,-1.8369701987210297e-16,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,48.5,0.0,2.72,1.75,115,129,138,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,48.5,0.0,0.0,3.21,89,89,81,-0.8660254037844386,0.5,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,10.0,0.0,1.59,1.65,312,262,336,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,25.0,0.0,1.81,2.06,95,95,102,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,16.0,0.0,1.97,1.86,189,251,221,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7,35.0,0.0,2.18,1.66,140,130,153,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,48.5,0.0,1.88,2.08,164,146,163,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,10.0,0.0,2.19,2.03,103,86,87,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,48.5,0.0,1.73,1.68,116,104,128,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25.0,0.0,0.0,0.0,167,167,167,0.8660254037844386,0.5000000000000001,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12.0,0.0,1.99,2.26,101,121,103,0.9659258262890683,0.25881904510252074,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48.5,0.0,0.0,0.0,73,73,73,1.0,6.123233995736766e-17,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25.0,0.0,0.0,1.55,880,880,792,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.0,0.0,0.0,1.86,157,157,223,0.8660254037844388,-0.4999999999999998,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,48.5,0.0,1.59,1.66,277,293,271,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,25.0,0.0,0.0,0.0,115,115,115,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,10.0,0.0,2.5,2.0,106,132,109,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10.0,0.0,1.71,1.63,139,152,142,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14.0,0.0,1.86,1.71,139,119,132,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,25.0,0.0,1.58,1.78,155,113,135,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12.0,0.0,1.84,1.83,327,350,242,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,48.5,0.0,1.65,1.65,816,690,879,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,35.0,0.0,1.54,1.54,708,879,820,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,35.0,0.0,2.07,2.01,112,146,166,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,16.0,0.0,1.68,2.23,123,132,137,-0.9659258262890684,0.2588190451025203,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,14.0,0.0,1.59,1.68,202,184,220,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,25.0,0.0,2.27,2.0,143,104,153,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,12.0,0.0,1.73,3.06,171,202,156,-0.5000000000000004,0.8660254037844384,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,14.0,0.0,1.85,1.69,207,251,183,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,10.0,0.0,1.56,1.56,862,877,834,0.0,1.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,16.0,0.0,0.0,0.0,224,224,224,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,48.5,0.0,2.1,1.68,196,175,179,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7,48.5,0.0,1.62,1.65,182,190,156,0.7071067811865475,0.7071067811865476,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,48.5,0.0,1.8,1.99,153,150,153,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4,25.0,0.0,1.55,1.58,697,786,815,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,35.0,0.0,1.74,1.68,161,201,216,1.0,6.123233995736766e-17,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,12.0,0.0,0.0,1.59,356,356,308,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,48.5,0.0,2.04,2.12,107,72,100,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,48.5,0.0,1.64,2.35,214,161,155,0.7071067811865476,-0.7071067811865475,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,10.0,0.0,1.7,1.59,193,144,205,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9,14.0,0.0,1.55,1.71,204,217,252,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,48.5,0.0,0.0,1.95,112,112,80,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,16.0,0.0,0.0,0.0,166,166,166,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,14.0,0.0,1.96,2.06,124,131,133,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,35.0,0.0,1.97,1.84,213,191,174,-0.7071067811865471,-0.7071067811865479,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,14.0,0.0,1.58,1.58,615,765,789,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,12.0,0.0,1.97,1.58,270,222,285,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7,10.0,0.0,1.75,1.74,176,175,214,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8,25.0,0.0,1.71,2.01,211,191,178,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9,12.0,0.0,2.17,1.82,143,137,118,-0.8660254037844386,0.5,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,35.0,0.0,1.82,1.93,106,135,134,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7,16.0,0.0,2.19,1.64,139,141,191,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4,35.0,0.0,1.69,1.91,160,133,128,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,35.0,0.0,2.96,1.74,80,117,113,0.0,1.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6,14.0,0.0,2.06,1.82,183,149,135,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,16.0,0.0,2.51,1.63,185,226,183,0.49999999999999994,0.8660254037844387,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,12.0,0.0,1.78,1.69,313,248,260,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,35.0,0.0,1.81,1.7,175,168,236,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10,12.0,0.0,1.65,1.53,728,753,759,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,48.5,0.0,1.74,2.2,164,179,203,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,48.5,0.0,0.0,2.15,110,110,106,0.9659258262890683,-0.25881904510252063,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,48.5,0.0,1.86,1.66,350,296,284,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,25.0,0.0,1.72,1.88,140,132,154,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9,14.0,0.0,1.54,1.56,862,783,898,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,12.0,0.0,1.68,1.91,245,233,213,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,48.5,0.0,1.86,2.12,154,140,143,1.2246467991473532e-16,-1.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,48.5,0.0,1.84,1.84,179,150,185,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,16.0,0.0,2.15,2.7,197,175,160,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,35.0,0.0,1.8,1.8,200,283,248,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8,48.5,0.0,1.67,1.99,178,224,163,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,25.0,0.0,0.0,0.0,164,164,164,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,16.0,0.0,1.84,1.65,220,163,180,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,14.0,0.0,1.76,1.79,137,120,166,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,25.0,0.0,1.87,1.8,172,227,216,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,25.0,0.0,1.75,1.79,145,155,134,-0.7071067811865477,0.7071067811865474,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,25.0,0.0,1.92,1.8,127,159,168,-0.5000000000000004,0.8660254037844384,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,35.0,0.0,2.11,2.13,153,106,137,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,48.5,0.0,2.07,1.83,101,83,93,0.0,1.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10.0,0.0,0.0,2.01,261,261,200,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,25.0,0.0,1.7,1.72,260,205,276,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,16.0,0.0,1.64,2.08,182,200,230,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,16.0,0.0,0.0,0.0,192,192,192,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6,14.0,0.0,1.85,1.78,208,147,186,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9,12.0,0.0,1.54,1.6,857,785,613,1.0,6.123233995736766e-17,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,12.0,0.0,2.26,1.92,121,145,166,0.9659258262890683,-0.25881904510252063,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,10.0,0.0,1.86,1.75,239,271,232,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,35.0,0.0,0.0,0.0,116,116,116,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,48.5,0.0,0.0,0.0,137,137,137,0.49999999999999994,-0.8660254037844387,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,35.0,0.0,2.5,2.0,117,94,89,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,48.5,0.0,1.64,1.66,257,231,257,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10,25.0,0.0,1.61,1.67,301,321,346,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,48.5,0.0,0.0,0.0,188,188,188,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7,10.0,0.0,2.24,3.41,123,119,139,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9,14.0,0.0,1.7,1.8,153,168,143,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,14.0,0.0,1.76,1.85,152,140,132,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,12.0,0.0,1.81,1.6,189,183,184,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,14.0,0.0,1.76,2.13,102,104,87,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,25.0,0.0,1.62,1.98,137,172,174,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,16.0,0.0,1.75,1.72,225,236,218,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9,14.0,0.0,1.72,1.58,291,334,294,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,10.0,0.0,1.64,1.72,143,145,147,-0.2588190451025215,0.9659258262890681,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,25.0,0.0,1.79,1.61,80,98,113,0.0,1.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,14.0,0.0,2.4,2.11,84,85,80,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,35.0,0.0,1.77,2.13,146,152,140,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,48.5,0.0,0.0,1.6,199,199,231,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,14.0,0.0,0.0,0.0,196,196,196,0.8660254037844386,0.5000000000000001,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,35.0,0.0,2.14,3.32,140,149,121,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,25.0,0.0,0.0,0.0,129,129,129,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7,14.0,0.0,2.05,1.8,115,99,114,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,35.0,0.0,2.02,1.89,87,96,83,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,16.0,0.0,0.0,1.68,195,195,170,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9,12.0,0.0,1.59,1.57,304,294,262,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,25.0,0.0,1.97,1.96,105,116,126,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,35.0,0.0,0.0,2.48,131,131,117,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6,10.0,0.0,1.82,1.58,293,307,347,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,14.0,0.0,1.72,2.69,192,150,181,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,35.0,0.0,2.2,1.79,127,113,128,-0.7071067811865471,-0.7071067811865479,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,48.5,0.0,1.73,2.05,204,178,159,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4,35.0,0.0,1.68,1.64,184,197,147,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3,35.0,0.0,1.58,1.6,266,314,355,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,48.5,0.0,2.4,1.97,178,213,190,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9,12.0,0.0,1.64,1.68,257,313,320,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,48.5,0.0,1.61,1.72,194,185,206,-0.7071067811865477,0.7071067811865474,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,48.5,0.0,1.59,1.72,177,188,223,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,10.0,0.0,1.67,1.62,155,135,160,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,48.5,0.0,1.64,1.86,186,204,177,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,10.0,0.0,0.0,0.0,131,131,131,0.25881904510252074,0.9659258262890683,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,16.0,0.0,2.05,1.84,191,185,156,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,48.5,0.0,1.74,1.72,210,239,205,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,12.0,0.0,1.89,1.68,129,145,151,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,48.5,0.0,1.97,1.59,131,145,136,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,35.0,0.0,1.77,1.6,199,183,170,1.0,6.123233995736766e-17,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,25.0,0.0,1.73,2.03,158,205,184,0.9659258262890683,-0.25881904510252063,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,12.0,0.0,2.41,1.79,153,144,156,0.8660254037844388,-0.4999999999999998,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,48.5,0.0,1.72,1.57,228,215,208,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,12.0,0.0,1.63,1.57,664,837,668,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
